T (K)		P (Pa)	vG (m3/kg)	vL (m3/kg)		hG (J/kg)		hL (J/kg)	Lv (J/kg)	eG(J/Kg)	eL(J/Kg)	sG(J/KgK)	sL(J/KgK)
490.15	2189400	0.091129	0.0011848	249900	816540	188700	927130	2193.9	2489.8
491.15	2232200	0.089413	0.0011866	250200	821150	189000	931690	2201.7	2499.1
492.15	2275600	0.087734	0.0011884	250600	825770	189200	936250	2209.4	2508.4
493.15	2319600	0.086092	0.0011902	250800	830390	189400	940820	2217.2	2517.7
494.15	2364300	0.084486	0.001192	251100	835020	189700	945390	2225.1	2526.9
495.15	2409600	0.082916	0.0011938	251400	839660	189900	949970	2232.9	2536.2
496.15	2455600	0.081379	0.0011957	251600	844300	190100	954550	2240.8	2545.5
497.15	2502300	0.079875	0.0011975	251800	848950	190300	959140	2248.7	2554.7
498.15	2549700	0.078403	0.0011994	252000	853610	190400	963740	2256.6	2564
499.15	2597800	0.076964	0.0012013	252200	858270	190600	968340	2264.6	2573.2
500.15	2646600	0.075554	0.0012032	252400	862940	190700	972950	2272.6	2582.4

